schemaname,tablename,column,type,encoding,distkey,sortkey,notnull
pg_catalog,stv_tbl_perm_property,column_ddl_end_version,bigint,lzo,false,0,true
pg_catalog,stv_tbl_trans,slice,integer,lzo,false,0,true
pg_catalog,stv_tbl_trans,id,integer,lzo,false,0,true
pg_catalog,stv_tbl_trans,rows,bigint,lzo,false,0,true
pg_catalog,stv_tbl_trans,size,bigint,lzo,false,0,true
pg_catalog,stv_tbl_trans,query_id,bigint,lzo,false,0,true
pg_catalog,stv_tbl_trans,ref_cnt,integer,lzo,false,0,true
pg_catalog,stv_tbl_trans,from_suspended,integer,lzo,false,0,true
pg_catalog,stv_tbl_trans,prep_swap,integer,lzo,false,0,true
pg_catalog,stv_transactions,xid,bigint,lzo,false,0,true
pg_catalog,stv_transactions,pid,bigint,lzo,false,0,true
pg_catalog,stv_transactions,start_ts,timestamp without time zone,lzo,false,0,true
pg_catalog,stv_transactions,end_ts,timestamp without time zone,lzo,false,0,true
pg_catalog,stv_transactions,w_table_id,integer,lzo,false,0,true
pg_catalog,stv_transactions,rtl_count,integer,lzo,false,0,true
pg_catalog,stv_transactions,wtl_count,integer,lzo,false,0,true
pg_catalog,stv_transactions,skip_lock,integer,lzo,false,0,true
pg_catalog,stv_transactions,ended,integer,lzo,false,0,true
pg_catalog,stv_transactions,in_rollback,integer,lzo,false,0,true
pg_catalog,stv_underrepped_blocks,slice,integer,lzo,false,0,true
pg_catalog,stv_underrepped_blocks,sb_pos,integer,lzo,false,0,true
pg_catalog,stv_vacuum_state,slice,bigint,lzo,false,0,true
pg_catalog,stv_vacuum_state,table_id,bigint,lzo,false,0,true
pg_catalog,stv_vacuum_state,seq,bigint,lzo,false,0,true
pg_catalog,stv_vacuum_state,operation,bigint,lzo,false,0,true
pg_catalog,stv_vacuum_state,merge_start,integer,lzo,false,0,true
pg_catalog,stv_vacuum_state,merge_end,integer,lzo,false,0,true
pg_catalog,stv_vacuum_state,part,integer,lzo,false,0,true
pg_catalog,stv_vacuum_state,part_rows,bigint,lzo,false,0,true
pg_catalog,stv_vacuum_state,part_rows_processed,bigint,lzo,false,0,true
pg_catalog,stv_vacuum_state,unsorted_rows,bigint,lzo,false,0,true
pg_catalog,stv_vacuum_state,total_rows,bigint,lzo,false,0,true
pg_catalog,stv_vacuum_state,last_processed_row,bigint,lzo,false,0,true
pg_catalog,stv_vacuum_state,deleted_rows,bigint,lzo,false,0,true
pg_catalog,stv_vacuum_state,inserted_rows,bigint,lzo,false,0,true
pg_catalog,stv_vacuum_state,start_time,timestamp without time zone,lzo,false,0,true
pg_catalog,stv_vacuum_state,end_time,timestamp without time zone,lzo,false,0,true
pg_catalog,stv_vacuum_state,xid,bigint,lzo,false,0,true
pg_catalog,stv_wlm_classification_config,id,integer,lzo,false,0,true
pg_catalog,stv_wlm_classification_config,condition,character(128),lzo,false,0,true
pg_catalog,stv_wlm_classification_config,action_seq,integer,lzo,false,0,true
pg_catalog,stv_wlm_classification_config,action,character(64),lzo,false,0,true
pg_catalog,stv_wlm_classification_config,action_service_class,integer,lzo,false,0,true
pg_catalog,stv_wlm_config,name,character(64),lzo,false,0,true
pg_catalog,stv_wlm_config,value,character(128),lzo,false,0,true
pg_catalog,stv_wlm_config,command,character(128),lzo,false,0,true
pg_catalog,stv_wlm_config,comment,character(128),lzo,false,0,true
pg_catalog,stv_wlm_config_internal,name,character(64),lzo,false,0,true
pg_catalog,stv_wlm_config_internal,value,character(128),lzo,false,0,true
pg_catalog,stv_wlm_config_internal,command,character(128),lzo,false,0,true
pg_catalog,stv_wlm_config_internal,comment,character(128),lzo,false,0,true
pg_catalog,stv_wlm_qmr_config,service_class,integer,lzo,false,0,true
pg_catalog,stv_wlm_qmr_config,rule_name,character(256),lzo,false,0,true
pg_catalog,stv_wlm_qmr_config,action,character(256),lzo,false,0,true
pg_catalog,stv_wlm_qmr_config,metric_name,character(256),lzo,false,0,true
pg_catalog,stv_wlm_qmr_config,metric_operator,character(2),lzo,false,0,true
pg_catalog,stv_wlm_qmr_config,metric_value,double precision,none,false,0,true
pg_catalog,stv_wlm_query_queue_state,service_class,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_queue_state,position,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_queue_state,task,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_queue_state,query,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_queue_state,slot_count,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_queue_state,start_time,timestamp without time zone,lzo,false,0,true
pg_catalog,stv_wlm_query_queue_state,queue_time,bigint,lzo,false,0,true
pg_catalog,stv_wlm_query_state,xid,bigint,lzo,false,0,true
pg_catalog,stv_wlm_query_state,task,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_state,query,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_state,service_class,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_state,slot_count,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_state,wlm_start_time,timestamp without time zone,lzo,false,0,true
pg_catalog,stv_wlm_query_state,state,character(16),lzo,false,0,true
pg_catalog,stv_wlm_query_state,queue_time,bigint,lzo,false,0,true
pg_catalog,stv_wlm_query_state,exec_time,bigint,lzo,false,0,true
pg_catalog,stv_wlm_query_task_state,service_class,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_task_state,task,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_task_state,query,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_task_state,slot_count,integer,lzo,false,0,true
pg_catalog,stv_wlm_query_task_state,start_time,timestamp without time zone,lzo,false,0,true
pg_catalog,stv_wlm_query_task_state,exec_time,bigint,lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,service_class,integer,lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,queueing_strategy,character(32),lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,num_query_tasks,integer,lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,target_num_query_tasks,integer,lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,evictable,character(8),lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,eviction_threshold,bigint,lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,query_working_mem,integer,lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,target_query_working_mem,integer,lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,min_step_mem,integer,lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,name,character(64),lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,max_execution_time,integer,lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,user_group_wild_card,character(8),lzo,false,0,true
pg_catalog,stv_wlm_service_class_config,query_group_wild_card,character(8),lzo,false,0,true
pg_catalog,stv_wlm_service_class_state,service_class,integer,lzo,false,0,true
pg_catalog,stv_wlm_service_class_state,num_queued_queries,integer,lzo,false,0,true
pg_catalog,stv_wlm_service_class_state,num_executing_queries,integer,lzo,false,0,true
pg_catalog,stv_wlm_service_class_state,num_serviced_queries,integer,lzo,false,0,true
pg_catalog,stv_wlm_service_class_state,num_executed_queries,integer,lzo,false,0,true
pg_catalog,stv_wlm_service_class_state,num_evicted_queries,integer,lzo,false,0,true
pg_catalog,stv_xact,xid,bigint,lzo,false,0,true
pg_catalog,svb_compile,userid,integer,none,false,0,false
pg_catalog,svb_compile,xid,bigint,none,false,0,false
pg_catalog,svb_compile,pid,integer,none,false,0,false
pg_catalog,svb_compile,query,integer,none,false,0,false
pg_catalog,svb_compile,segment,integer,none,false,0,false
pg_catalog,svb_compile,locus,integer,none,false,0,false
pg_catalog,svb_compile,starttime,timestamp without time zone,none,false,0,false
pg_catalog,svb_compile,endtime,timestamp without time zone,none,false,0,false
pg_catalog,svb_compile,compile,integer,none,false,0,false
pg_catalog,svb_query_report,userid,integer,none,false,0,false
pg_catalog,svb_query_report,query,integer,none,false,0,false
pg_catalog,svb_query_report,slice,integer,none,false,0,false
pg_catalog,svb_query_report,segment,integer,none,false,0,false
pg_catalog,svb_query_report,step,integer,none,false,0,false
pg_catalog,svb_query_report,start_time,timestamp without time zone,none,false,0,false
pg_catalog,svb_query_report,end_time,timestamp without time zone,none,false,0,false
pg_catalog,svb_query_report,elapsed_time,bigint,none,false,0,false
pg_catalog,svb_query_report,rows,bigint,none,false,0,false
pg_catalog,svb_query_report,bytes,bigint,none,false,0,false
pg_catalog,svb_query_report,label,character varying,none,false,0,false
pg_catalog,svb_query_report,is_diskbased,bpchar,none,false,0,false
pg_catalog,svb_query_report,workmem,bigint,none,false,0,false
pg_catalog,svb_query_report,is_rrscan,bpchar,none,false,0,false
pg_catalog,svb_query_report,is_delayed_scan,bpchar,none,false,0,false
pg_catalog,svb_query_report,rows_pre_filter,bigint,none,false,0,false
pg_catalog,svb_query_summary,userid,integer,none,false,0,false
pg_catalog,svb_query_summary,query,integer,none,false,0,false
pg_catalog,svb_query_summary,stm,integer,none,false,0,false
pg_catalog,svb_query_summary,seg,integer,none,false,0,false
pg_catalog,svb_query_summary,step,integer,none,false,0,false
pg_catalog,svb_query_summary,maxtime,bigint,none,false,0,false
pg_catalog,svb_query_summary,avgtime,bigint,none,false,0,false
pg_catalog,svb_query_summary,rows,bigint,none,false,0,false
pg_catalog,svb_query_summary,bytes,bigint,none,false,0,false
pg_catalog,svb_query_summary,rate_row,double precision,none,false,0,false
pg_catalog,svb_query_summary,rate_byte,double precision,none,false,0,false
pg_catalog,svb_query_summary,label,character varying,none,false,0,false
pg_catalog,svb_query_summary,is_diskbased,bpchar,none,false,0,false
pg_catalog,svb_query_summary,workmem,bigint,none,false,0,false
pg_catalog,svb_query_summary,is_rrscan,bpchar,none,false,0,false
pg_catalog,svb_query_summary,is_delayed_scan,bpchar,none,false,0,false
pg_catalog,svb_query_summary,rows_pre_filter,bigint,none,false,0,false
pg_catalog,svb_s3client,userid,integer,none,false,0,false
pg_catalog,svb_s3client,query,integer,none,false,0,false
pg_catalog,svb_s3client,slice,integer,none,false,0,false
pg_catalog,svb_s3client,recordtime,timestamp without time zone,none,false,0,false
pg_catalog,svb_s3client,pid,integer,none,false,0,false
pg_catalog,svb_s3client,http_method,character(64),none,false,0,false
pg_catalog,svb_s3client,bucket,character(64),none,false,0,false
pg_catalog,svb_s3client,key,character(256),none,false,0,false
pg_catalog,svb_s3client,transfer_size,bigint,none,false,0,false
pg_catalog,svb_s3client,data_size,bigint,none,false,0,false
pg_catalog,svb_s3client,start_time,bigint,none,false,0,false
pg_catalog,svb_s3client,end_time,bigint,none,false,0,false
pg_catalog,svb_s3client,transfer_time,bigint,none,false,0,false
pg_catalog,svb_s3client,compression_time,bigint,none,false,0,false
pg_catalog,svb_s3client,connect_time,bigint,none,false,0,false
pg_catalog,svb_s3client,app_connect_time,bigint,none,false,0,false
pg_catalog,svb_s3client,retries,integer,none,false,0,false
pg_catalog,svb_s3client,request_id,character(32),none,false,0,false
pg_catalog,svb_s3client,extended_request_id,character(128),none,false,0,false
pg_catalog,svb_s3client,ip_address,character(64),none,false,0,false
pg_catalog,svb_s3client_error,userid,integer,none,false,0,false
pg_catalog,svb_s3client_error,query,integer,none,false,0,false
pg_catalog,svb_s3client_error,sliceid,integer,none,false,0,false
pg_catalog,svb_s3client_error,recordtime,timestamp without time zone,none,false,0,false
pg_catalog,svb_s3client_error,pid,integer,none,false,0,false
pg_catalog,svb_s3client_error,http_method,character(64),none,false,0,false
pg_catalog,svb_s3client_error,bucket,character(64),none,false,0,false
pg_catalog,svb_s3client_error,key,character(256),none,false,0,false
pg_catalog,svb_s3client_error,error,character(1024),none,false,0,false
pg_catalog,svb_s3query,userid,integer,none,false,0,false
pg_catalog,svb_s3query,query,integer,none,false,0,false
pg_catalog,svb_s3query,segment,integer,none,false,0,false
pg_catalog,svb_s3query,step,integer,none,false,0,false
pg_catalog,svb_s3query,node,integer,none,false,0,false
pg_catalog,svb_s3query,slice,integer,none,false,0,false
pg_catalog,svb_s3query,starttime,timestamp without time zone,none,false,0,false
pg_catalog,svb_s3query,endtime,timestamp without time zone,none,false,0,false
pg_catalog,svb_s3query,elapsed,bigint,none,false,0,false
pg_catalog,svb_s3query,external_table_name,text,none,false,0,false
pg_catalog,svb_s3query,file_format,character(16),none,false,0,false
pg_catalog,svb_s3query,is_partitioned,character(1),none,false,0,false
pg_catalog,svb_s3query,is_rrscan,character(1),none,false,0,false
pg_catalog,svb_s3query,is_nested,character(1),none,false,0,false
pg_catalog,svb_s3query,s3_scanned_rows,bigint,none,false,0,false
pg_catalog,svb_s3query,s3_scanned_bytes,bigint,none,false,0,false
pg_catalog,svb_s3query,s3query_returned_rows,bigint,none,false,0,false
pg_catalog,svb_s3query,s3query_returned_bytes,bigint,none,false,0,false
pg_catalog,svb_s3query,files,integer,none,false,0,false
pg_catalog,svb_s3query,splits,integer,none,false,0,false
pg_catalog,svb_s3query,total_split_size,bigint,none,false,0,false
pg_catalog,svb_s3query,max_split_size,bigint,none,false,0,false
pg_catalog,svb_s3query,total_retries,integer,none,false,0,false
pg_catalog,svb_s3query,max_retries,integer,none,false,0,false
pg_catalog,svb_s3query,max_request_duration,bigint,none,false,0,false
pg_catalog,svb_s3query,avg_request_duration,bigint,none,false,0,false
pg_catalog,svb_s3query,max_request_parallelism,integer,none,false,0,false
pg_catalog,svb_s3query,avg_request_parallelism,double precision,none,false,0,false
pg_catalog,svb_s3query_summary,userid,integer,none,false,0,false
pg_catalog,svb_s3query_summary,query,integer,none,false,0,false
pg_catalog,svb_s3query_summary,xid,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,pid,integer,none,false,0,false
pg_catalog,svb_s3query_summary,segment,integer,none,false,0,false
pg_catalog,svb_s3query_summary,step,integer,none,false,0,false
pg_catalog,svb_s3query_summary,starttime,timestamp without time zone,none,false,0,false
pg_catalog,svb_s3query_summary,endtime,timestamp without time zone,none,false,0,false
pg_catalog,svb_s3query_summary,elapsed,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,aborted,integer,none,false,0,false
pg_catalog,svb_s3query_summary,external_table_name,text,none,false,0,false
pg_catalog,svb_s3query_summary,file_format,character(16),none,false,0,false
pg_catalog,svb_s3query_summary,is_partitioned,text,none,false,0,false
pg_catalog,svb_s3query_summary,is_rrscan,text,none,false,0,false
pg_catalog,svb_s3query_summary,is_nested,text,none,false,0,false
pg_catalog,svb_s3query_summary,s3_scanned_rows,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,s3_scanned_bytes,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,s3query_returned_rows,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,s3query_returned_bytes,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,files,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,files_max,integer,none,false,0,false
pg_catalog,svb_s3query_summary,files_avg,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,splits,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,splits_max,integer,none,false,0,false
pg_catalog,svb_s3query_summary,splits_avg,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,total_split_size,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,max_split_size,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,avg_split_size,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,total_retries,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,max_retries,integer,none,false,0,false
pg_catalog,svb_s3query_summary,max_request_duration,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,avg_request_duration,bigint,none,false,0,false
pg_catalog,svb_s3query_summary,max_request_parallelism,integer,none,false,0,false
pg_catalog,svb_s3query_summary,avg_request_parallelism,double precision,none,false,0,false
pg_catalog,svb_unload_log,userid,integer,none,false,0,false
pg_catalog,svb_unload_log,query,integer,none,false,0,false
pg_catalog,svb_unload_log,slice,integer,none,false,0,false
pg_catalog,svb_unload_log,pid,integer,none,false,0,false
pg_catalog,svb_unload_log,path,character(1280),none,false,0,false
pg_catalog,svb_unload_log,start_time,timestamp without time zone,none,false,0,false
pg_catalog,svb_unload_log,end_time,timestamp without time zone,none,false,0,false
pg_catalog,svb_unload_log,line_count,bigint,none,false,0,false
pg_catalog,svb_unload_log,transfer_size,bigint,none,false,0,false
pg_catalog,svb_unload_log,file_format,character(10),none,false,0,false
pg_catalog,svl_awsclient_error,userid,integer,none,false,0,false
pg_catalog,svl_awsclient_error,query,integer,none,false,0,false
pg_catalog,svl_awsclient_error,slice,integer,none,false,0,false
pg_catalog,svl_awsclient_error,recordtime,timestamp without time zone,none,false,0,false
pg_catalog,svl_awsclient_error,pid,integer,none,false,0,false
pg_catalog,svl_awsclient_error,http_method,character(64),none,false,0,false
pg_catalog,svl_awsclient_error,endpoint,character(128),none,false,0,false
pg_catalog,svl_awsclient_error,error,character(1024),none,false,0,false
pg_catalog,svl_burst_service_client,action,character(10),none,false,0,false
pg_catalog,svl_burst_service_client,pid,bigint,none,false,0,false
pg_catalog,svl_burst_service_client,xid,bigint,none,false,0,false
pg_catalog,svl_burst_service_client,eventtime,bigint,none,false,0,false
pg_catalog,svl_burst_service_client,cluster_arn,character(100),none,false,0,false
pg_catalog,svl_burst_service_client,expiration,double precision,none,false,0,false
pg_catalog,svl_burst_service_client,num_nodes,integer,none,false,0,false
pg_catalog,svl_burst_service_client,error,character(250),none,false,0,false
pg_catalog,svl_compile,userid,integer,none,false,0,false
pg_catalog,svl_compile,xid,bigint,none,false,0,false
pg_catalog,svl_compile,pid,integer,none,false,0,false
pg_catalog,svl_compile,query,integer,none,false,0,false
pg_catalog,svl_compile,segment,integer,none,false,0,false
pg_catalog,svl_compile,locus,integer,none,false,0,false
pg_catalog,svl_compile,starttime,timestamp without time zone,none,false,0,false
pg_catalog,svl_compile,endtime,timestamp without time zone,none,false,0,false
pg_catalog,svl_compile,compile,integer,none,false,0,false
pg_catalog,svl_qlog,userid,integer,none,false,0,false
pg_catalog,svl_qlog,query,integer,none,false,0,false
pg_catalog,svl_qlog,xid,bigint,none,false,0,false
pg_catalog,svl_qlog,pid,integer,none,false,0,false
pg_catalog,svl_qlog,starttime,timestamp without time zone,none,false,0,false
pg_catalog,svl_qlog,endtime,timestamp without time zone,none,false,0,false
pg_catalog,svl_qlog,elapsed,bigint,none,false,0,false
pg_catalog,svl_qlog,aborted,integer,none,false,0,false
pg_catalog,svl_qlog,label,character(30),none,false,0,false
pg_catalog,svl_qlog,substring,text,none,false,0,false
pg_catalog,svl_qlog,source_query,integer,none,false,0,false
pg_catalog,svl_query_metrics,userid,integer,none,false,0,false
pg_catalog,svl_query_metrics,query,integer,none,false,0,false
pg_catalog,svl_query_metrics,service_class,integer,none,false,0,false
pg_catalog,svl_query_metrics,dimension,character varying(24),none,false,0,false
pg_catalog,svl_query_metrics,segment,integer,none,false,0,false
pg_catalog,svl_query_metrics,step,integer,none,false,0,false
pg_catalog,svl_query_metrics,step_label,character varying(30),none,false,0,false
pg_catalog,svl_query_metrics,query_cpu_time,bigint,none,false,0,false
pg_catalog,svl_query_metrics,query_blocks_read,bigint,none,false,0,false
pg_catalog,svl_query_metrics,query_execution_time,bigint,none,false,0,false
pg_catalog,svl_query_metrics,query_cpu_usage_percent,numeric(38,2),none,false,0,false
pg_catalog,svl_query_metrics,query_temp_blocks_to_disk,bigint,none,false,0,false
pg_catalog,svl_query_metrics,segment_execution_time,bigint,none,false,0,false
pg_catalog,svl_query_metrics,cpu_skew,numeric(38,2),none,false,0,false
pg_catalog,svl_query_metrics,io_skew,numeric(38,2),none,false,0,false
pg_catalog,svl_query_metrics,scan_row_count,bigint,none,false,0,false
pg_catalog,svl_query_metrics,join_row_count,bigint,none,false,0,false
pg_catalog,svl_query_metrics,nested_loop_join_row_count,bigint,none,false,0,false
pg_catalog,svl_query_metrics,return_row_count,bigint,none,false,0,false
pg_catalog,svl_query_metrics,spectrum_scan_row_count,bigint,none,false,0,false
pg_catalog,svl_query_metrics,spectrum_scan_size_mb,bigint,none,false,0,false
pg_catalog,svl_query_metrics_summary,userid,integer,none,false,0,false
pg_catalog,svl_query_metrics_summary,query,integer,none,false,0,false
pg_catalog,svl_query_metrics_summary,service_class,integer,none,false,0,false
pg_catalog,svl_query_metrics_summary,query_cpu_time,bigint,none,false,0,false
pg_catalog,svl_query_metrics_summary,query_blocks_read,bigint,none,false,0,false
pg_catalog,svl_query_metrics_summary,query_execution_time,bigint,none,false,0,false
pg_catalog,svl_query_metrics_summary,query_cpu_usage_percent,numeric(38,2),none,false,0,false
pg_catalog,svl_query_metrics_summary,query_temp_blocks_to_disk,bigint,none,false,0,false
pg_catalog,svl_query_metrics_summary,segment_execution_time,bigint,none,false,0,false
pg_catalog,svl_query_metrics_summary,cpu_skew,numeric(38,2),none,false,0,false
pg_catalog,svl_query_metrics_summary,io_skew,numeric(38,2),none,false,0,false
pg_catalog,svl_query_metrics_summary,scan_row_count,bigint,none,false,0,false
pg_catalog,svl_query_metrics_summary,join_row_count,bigint,none,false,0,false
pg_catalog,svl_query_metrics_summary,nested_loop_join_row_count,bigint,none,false,0,false
pg_catalog,svl_query_metrics_summary,return_row_count,bigint,none,false,0,false
pg_catalog,svl_query_metrics_summary,spectrum_scan_row_count,bigint,none,false,0,false
pg_catalog,svl_query_metrics_summary,spectrum_scan_size_mb,bigint,none,false,0,false
pg_catalog,svl_query_queue_info,database,text,none,false,0,false
pg_catalog,svl_query_queue_info,query,integer,none,false,0,false
pg_catalog,svl_query_queue_info,xid,bigint,none,false,0,false
pg_catalog,svl_query_queue_info,userid,integer,none,false,0,false
pg_catalog,svl_query_queue_info,querytxt,text,none,false,0,false
pg_catalog,svl_query_queue_info,queue_start_time,timestamp without time zone,none,false,0,false
pg_catalog,svl_query_queue_info,exec_start_time,timestamp without time zone,none,false,0,false
pg_catalog,svl_query_queue_info,service_class,integer,none,false,0,false
pg_catalog,svl_query_queue_info,slots,integer,none,false,0,false
pg_catalog,svl_query_queue_info,queue_elapsed,bigint,none,false,0,false
pg_catalog,svl_query_queue_info,exec_elapsed,bigint,none,false,0,false
pg_catalog,svl_query_queue_info,wlm_total_elapsed,bigint,none,false,0,false
pg_catalog,svl_query_queue_info,commit_queue_elapsed,bigint,none,false,0,false
pg_catalog,svl_query_queue_info,commit_exec_time,bigint,none,false,0,false
pg_catalog,svl_query_report,userid,integer,none,false,0,false
pg_catalog,svl_query_report,query,integer,none,false,0,false
pg_catalog,svl_query_report,slice,integer,none,false,0,false
pg_catalog,svl_query_report,segment,integer,none,false,0,false
pg_catalog,svl_query_report,step,integer,none,false,0,false
pg_catalog,svl_query_report,start_time,timestamp without time zone,none,false,0,false
pg_catalog,svl_query_report,end_time,timestamp without time zone,none,false,0,false
pg_catalog,svl_query_report,elapsed_time,bigint,none,false,0,false
pg_catalog,svl_query_report,rows,bigint,none,false,0,false
pg_catalog,svl_query_report,bytes,bigint,none,false,0,false
pg_catalog,svl_query_report,label,character varying(164),none,false,0,false
pg_catalog,svl_query_report,is_diskbased,character(1),none,false,0,false
pg_catalog,svl_query_report,workmem,bigint,none,false,0,false
pg_catalog,svl_query_report,is_rrscan,character(1),none,false,0,false
pg_catalog,svl_query_report,is_delayed_scan,character(1),none,false,0,false
pg_catalog,svl_query_report,rows_pre_filter,bigint,none,false,0,false
pg_catalog,svl_query_summary,userid,integer,none,false,0,false
pg_catalog,svl_query_summary,query,integer,none,false,0,false
pg_catalog,svl_query_summary,stm,integer,none,false,0,false
pg_catalog,svl_query_summary,seg,integer,none,false,0,false
pg_catalog,svl_query_summary,step,integer,none,false,0,false
pg_catalog,svl_query_summary,maxtime,bigint,none,false,0,false
pg_catalog,svl_query_summary,avgtime,bigint,none,false,0,false
pg_catalog,svl_query_summary,rows,bigint,none,false,0,false
pg_catalog,svl_query_summary,bytes,bigint,none,false,0,false
pg_catalog,svl_query_summary,rate_row,double precision,none,false,0,false
pg_catalog,svl_query_summary,rate_byte,double precision,none,false,0,false
pg_catalog,svl_query_summary,label,character varying(164),none,false,0,false
pg_catalog,svl_query_summary,is_diskbased,character(1),none,false,0,false
pg_catalog,svl_query_summary,workmem,bigint,none,false,0,false
pg_catalog,svl_query_summary,is_rrscan,character(1),none,false,0,false
pg_catalog,svl_query_summary,is_delayed_scan,character(1),none,false,0,false
pg_catalog,svl_query_summary,rows_pre_filter,bigint,none,false,0,false
pg_catalog,svl_s3catalog,query,integer,none,false,0,false
pg_catalog,svl_s3catalog,segment,integer,none,false,0,false
pg_catalog,svl_s3catalog,node,integer,none,false,0,false
pg_catalog,svl_s3catalog,slice,integer,none,false,0,false
pg_catalog,svl_s3catalog,eventtime,timestamp without time zone,none,false,0,false
pg_catalog,svl_s3catalog,call,integer,none,false,0,false
pg_catalog,svl_s3catalog,objects,integer,none,false,0,false
pg_catalog,svl_s3catalog,duration,bigint,none,false,0,false
pg_catalog,svl_s3list,query,integer,none,false,0,false
pg_catalog,svl_s3list,segment,integer,none,false,0,false
pg_catalog,svl_s3list,node,integer,none,false,0,false
pg_catalog,svl_s3list,slice,integer,none,false,0,false
pg_catalog,svl_s3list,eventtime,timestamp without time zone,none,false,0,false
pg_catalog,svl_s3list,bucket,text,none,false,0,false
pg_catalog,svl_s3list,prefix,text,none,false,0,false
pg_catalog,svl_s3list,recursive,character(1),none,false,0,false
pg_catalog,svl_s3list,retrieved_files,integer,none,false,0,false
pg_catalog,svl_s3list,max_file_size,bigint,none,false,0,false
pg_catalog,svl_s3list,avg_file_size,double precision,none,false,0,false
pg_catalog,svl_s3list,generated_splits,integer,none,false,0,false
pg_catalog,svl_s3list,avg_split_length,double precision,none,false,0,false
pg_catalog,svl_s3list,duration,bigint,none,false,0,false
pg_catalog,svl_s3log,pid,integer,none,false,0,false
pg_catalog,svl_s3log,query,integer,none,false,0,false
pg_catalog,svl_s3log,segment,integer,none,false,0,false
pg_catalog,svl_s3log,step,integer,none,false,0,false
pg_catalog,svl_s3log,node,integer,none,false,0,false
pg_catalog,svl_s3log,slice,integer,none,false,0,false
pg_catalog,svl_s3log,eventtime,timestamp without time zone,none,false,0,false
pg_catalog,svl_s3log,message,text,none,false,0,false
pg_catalog,svl_s3partition,query,integer,none,false,0,false
pg_catalog,svl_s3partition,segment,integer,none,false,0,false
pg_catalog,svl_s3partition,node,integer,none,false,0,false
pg_catalog,svl_s3partition,slice,integer,none,false,0,false
pg_catalog,svl_s3partition,starttime,timestamp without time zone,none,false,0,false
pg_catalog,svl_s3partition,endtime,timestamp without time zone,none,false,0,false
pg_catalog,svl_s3partition,duration,bigint,none,false,0,false
pg_catalog,svl_s3partition,total_partitions,integer,none,false,0,false
pg_catalog,svl_s3partition,qualified_partitions,integer,none,false,0,false
pg_catalog,svl_s3partition,assigned_partitions,integer,none,false,0,false
pg_catalog,svl_s3partition,assignment,character(1),none,false,0,false
pg_catalog,svl_s3partition_summary,query,integer,none,false,0,false
pg_catalog,svl_s3partition_summary,segment,integer,none,false,0,false
pg_catalog,svl_s3partition_summary,assignment,character(1),none,false,0,false
pg_catalog,svl_s3partition_summary,min_starttime,timestamp without time zone,none,false,0,false
pg_catalog,svl_s3partition_summary,max_endtime,timestamp without time zone,none,false,0,false
pg_catalog,svl_s3partition_summary,min_duration,bigint,none,false,0,false
pg_catalog,svl_s3partition_summary,max_duration,bigint,none,false,0,false
pg_catalog,svl_s3partition_summary,avg_duration,bigint,none,false,0,false
pg_catalog,svl_s3partition_summary,total_partitions,integer,none,false,0,false
pg_catalog,svl_s3partition_summary,qualified_partitions,integer,none,false,0,false
pg_catalog,svl_s3partition_summary,min_assigned_partitions,integer,none,false,0,false
pg_catalog,svl_s3partition_summary,max_assigned_partitions,integer,none,false,0,false
pg_catalog,svl_s3partition_summary,avg_assigned_partitions,bigint,none,false,0,false
